,Rating,Title,Date,Helpful_Vote,Total_Vote,Review,Movie
3389,10.0,"Great Movie, Classic",3 June 2020,0,0,I've watched this movie many times over my childhood and it has never failed to bring me the satisfaction that it offers.,Spider-Man
3390,10.0,"Enjoyable, if flawed, super-hero flick",5 July 2002,0,0,"*Spoiler I have to admit that I had my reservations about Spider-Man when I went to see it for the first time, in fact, it was really only my sister's recommendations of the film that managed to get me into the cinema. As a long-term, if occasionally disinterested, Spidey fan I was pleasantly surprised by the quality of the film, starting with the excellent opening sequence. I must also give praise to Danny Elfman's musical score, which really heightened the emotional tension and un-natural atmosphere of the film, just as it did in Batman. As Peter Parker, Tobey Maguire was as good, I think, as anyone they could have gotten for the role and I can't think of anyone who could have portrayed Peter better. Yet as Spider-Man, I was a little dismayed about his comic delivery, although to be fair the comic material in the script was rather poor. As for the rest of the cast, I thoroughly enjoyed Kirsten Dunst's performance as Mary-Jane, although I didn't like it how the script-writers turned her character into some helpless damsel in distress who needs to be saved all the time. James Franco portrayed Harry Osborn excellently, really making the audience feel for an average, under-achieving teen who has been lumbered with a genius father who feels ashamed of him. Willem Dafoe WAS the Green Goblin, I thought he was perfect as the schizophrenic Norman Osborn, although I didn't like the Green Goblin costume, finding it too reminiscent of ""Power-Rangers"" for my tastes, I would have preffered the Green Goblin to resemble more closely the comic-book character, perhaps if the human enhancers Oscorp were developing had been organic instead of some robotic-armour. That aside, the only snivelling little complaints are as follows:

1.) How come Mary Jane has to slog her guts out as a waitress when she has a millionairre boyfriend?

2.) On that note, why does Peter have to risk severe injury wrestling to save enough money to buy a car? why doesn't he just ask his super-rich best friend Harry if he can loan him some money to buy a car?

3.) Isn't it a tad strange how Peter Parker and Norman Osborn both have their little ""accidents"" at exactly the same time? That said, Spider-Man does seem to establish himself before the Green Goblin.

Anyway, who cares what I think?, the film is still the best super-hero film to date and well worth the admission fee.

Fortunately enough I don't have to worry about that since I own the film on DVD having bought a rather dodgy copy from the far east from an even dodgier store-owner, and let me tell you! the English subtitles are sooooo Cool/Bad!(e.g With Gay Power comes Gay responsibility) and Mary-Jane now wants an ""axe"" instead of ""act"". Anyway, I should stop babbling, 8/10.",Spider-Man
3391,8.0,Much better than the reviews would have us believe,15 May 2002,0,0,"I read the reviews, waited past the first two weekends, and sat down to what I expected would be ho-hum special effects and a so-so story. I was pleasantly surprised. The story was fairly faithful to the Marvel version, and I thought Maguire gave more dimension to his superhero than any of his cloaked and masked predecessors. Granted, he's onscreen about 95% of the time, but that didn't seem like overexposure in this case. Contrary to most reviews I read, Dafoe makes a great Green Goblin, troubled and insane and evil. He didn't steal the movie as Nicholson's Riddler did in Burton's 'Batman,' but I consider that a plus.

Maybe it's because so much studio hype has come out about the 'maybe' romance between Maguire and Dunst (and I consider it just 'hype'), but there seemed to be some onscreen chemistry there.

Special effects were much better than Roger Ebert would have you believe.",Spider-Man
3392,5.0,I was very underwhelmed by this movie.,26 December 2002,0,1,"Hmm. After all the money this thing took in at the box office, I was expecting something a lot more impressive. The movie was badly paced (stuff happened WAY too fast) and populated with a bunch of characters that I didn't care about. During the ""touching, emotional"" scenes, I just felt bored. The acting ranged from novice to just plain bad: ""I swear on my father's grave, Spiderman will pay for what he did."" As far as comic book to movie adaptations go, this thing was a little better than, say, ""Judge Dredd"" or ""Batman and Robin"". But it fell way short of ""Blade"", ""Men in Black"", or ""Superman"".",Spider-Man
3393,10.0,Action spectacular!,11 June 2002,0,0,"I have been itching to see Spider-Man after I only mildly enjoyed ""Attack of the clones"". that film did not live up to its hype..so I was fairly scepticle when it came to this film... as the hype was even more than that of Star wars.

With one exception. This film delivers. Big time.

It was everything I enjoyed about the Spider-man comic and cartoon, Tobey maguire is awesome as Peter Parker/Spider-Man totally nailing everything about the character. Kirsten Dunst was great as MJ, she kept getting to me, every time her and peter had a 'moment'. Wilem Dafoe relishes his role as the green goblin...He's over the top without being too hammy. But the real treasure..the man who makes the film, is J.K. Simmons, who plays peter's boss J.Jonah Jameson. I couldnt stop laughing everytime I heard his voice.

Sam raimi's direction is spot on. He has truly bought this comic book to life. I never doubted that raimi's touch would lift this above a mere popcorn movie. Like the orignal Batman, he treats the character with respect.

I also trusted David Koepp's writing. He's been behind some the biggest Blockbusters ever made (Jurrasic Park) and He know how to avoid making things corny.

Overall there is nothing I didnt like about this film...it completely lives up to its hype. ***** 5 out of 5",Spider-Man
3394,,Forget them all this is the best superhero film your ever going to see,20 October 2002,0,0,"This film is the ultimate superhero film, it is not the run of the mill hollywood bore. An example of what a person would be like when they suddenly became able to perform astounding things and have super strength. Not completely used to them and confident straight away as of course happens in most cr***y Hollywood films. The hero is not very brave to start off with and not at all very cool or popular.

I would highly recommend, it may be that taking on Toby maquire was a risk but the pick was perfect. He is a 4 star actor and nothing more or less than the best possible person for the part. I also found that Kirsten Dunst was rather good as Mary Jane which I did not expect, when I heard that Spiderman was being made I couldn't think of a decent actor who was rather pretty and had/looked realisticely natural with red hair, who looked around 16-24. And just decided they'd pick a pretty red head who was absolute sh** at acting. But this was perfect!!

As I try to see fault, sadley there was, Mary Jane's pathetic way of not noticing it was Peter Parker who was Spiderman. PG-13 was a rather harsh decision for a film that was made from the idea of a child's comic and cartoon, although parents might object to slight violence and a wet t-shirt rescue which ends up with an upside down snog which looked like spider unfolding it's fangs!

As I wait with great anticipation for the DVD release, I would advice anyone to do so too, my rating 8.6/10, the best superhero film in 25 years!",Spider-Man
3395,,The one and only superyheroy film that werent corny.,14 August 2002,0,0,"This the first super hero film to not be incredibally corny, As I walked into the cinema I had low expectations as it had no major actors or a possible story, but I was wrong this film has to be the best super hero film I have seen yet! (bare in mind I have seen all the superman and batman films yes an utter load of crap unfortunately.)I eagerly await the next in this series, my expectations will be of great entertainment this time as I have been greatly impressed, I really dont no what all this quibble was about giving Toby Maquire the part, I don't think anyone could have done better. Mary Jane was absolutely perfect just as I imagined. To me this is a prime example of how super hero films should be: a good story, a little blood/ violence, and some drama and some every day humour( oh and some nice women to keep it iiiiinteresting!). Although one might comment on the green goblin as looking crap and ridiculous and not acting the part but as stupid as it was i laughed out loud at the part where the goblin says:""I was gonna kill her nice and slow just really quick...but now that you've p**s*d me owwwff...""I really couldnt have asked for a better film the best I have seen in a long time its about time I watched something decent! well overall I hope you'll agree that this deserved a strong 8.3/10",Spider-Man
3396,9.0,well done all around,12 July 2002,0,0,"The only thing that was prehaps missing from the movie was the Ramones cover of the theme song Spiderman but, all cast and crew delivered a great movie. Prehaps one of the best adaptations to date.Tobey Maguire, Kristen Dunst, Willem Dafoe all deliver and Sam Raimi makes the movie work to perfection.",Spider-Man
3397,7.0,Oh... they made a comic-book movie...,4 February 2003,0,0,"This could have been it... it should have been the best comic-book adaptation to film ever. But it isn't. Why? Because it's a comic-book movie. I thought that when you put together such a high budget and expectations on a movie you should be obliged to, at least, do something really great. Sam Raimi didn't achieve what he should have achieved. Don't get me wrong, this isn't a bad movie, it just isn't likely to make you believe that Spider-Man could be real. X-Men makes us believe that, Batman (the first two, that is) makes us believe that. Spider-Man doesn't. The CG character is only average quality for nowaday's standards and the acting is pretty basic. The plot seems to take a leap sometimes with no understandable reason and they have altered the comic-books so much that it hurts. If you want to make a comic-book movie you MUST obey the comic-book's rules. They made Peter Parker a wimp. They made him Clark Kent. I am a fan of the Spider-Man comic books and I am disappointed with this movie. It could have been so much better. I hope Sam Raimi does read the books before he finished Spider-Man 2 and not just pretend he has been a fan all his life.",Spider-Man
3398,,THIS MOVIE ROCKS!,25 February 2003,0,0,"This movie is so cool! Visually amazing! This is my groovy film of the year! Great choice for picking Tobey Maguire for portraying Peter Parker because we all knew Parker was a dork and Maguire fit the role perfect. K. Dunst was damn sexy in this film and gave great performance as the Mary Jane woman who lived next to Peter. Willem Dafoe plays the Green Goblin amazingly! He's the best choice for playing a villain since Jack Nicholson as The Joker! Sam Raimi delivers fine movie with great CGI effects and a magnificent colorful action picture! Counting down to ""The Amazing Spider-Man""! I hope that The Lizard is in the 2nd one because I hear Bruce Campbell (Evil Dead and Army of Darkness)will play him and Campbell is straight out cool and funny! Enough about the sequel! SPIDER-MAN was the best adaptation off a comic to the big screen since Tim Burton's Batman! **** out of 4 stars!",Spider-Man
3399,,One of the best superhero movies of all time,20 October 2003,0,1,"Yep i hoped that Sam Raimi would not mess up my favorite cook book hero. He didn't!! Tobey Maguire played Peter Parker just perfect. William Dafoe was also great as the green goblin. The only problem with the movie that i can see is that Kirsten Dunst is a really bad actress, plus she gets on my nerves. This movie broke the record for most money made in its opening weekend 114 million, can't wait for part 2!!!",Spider-Man
3400,,What don't I see?,17 October 2003,0,0,"This movie is entertaining for my 6 year old, especially the part when he's trying to figure out how to move his hands to make the web. I can't believe this movie has such a following. The script and acting are totally amateur hour (except the foster parents of course, they do a good job). The green goblin is a joke. Maybe that's why my 6 year old likes this movie so much - it's at her level. X-men has way better FX and character depth. I have not seen Seabiscuit or his other movies but in this movie alone Maguire's acting rivals the kid in Phantom Menace.",Spider-Man
3401,7.0,there is always ' hope for the best' in the next,21 April 2004,0,0,"Finally I now accept the facts as they are now that I've seen the movie, what 10-15 times.

The movie is big CRAP.

When I saw the trailer of Spidey 1 I was so overwhelmed that my favourite comic hero was finally coming to big screen. But after watching the movie I actually changed by favourite comic hero from spidey to batman.

The movie is very good, cool to watch FOR A 5-year old, stupid CGI with stupid dialogues. The only thing I like was JJ'a acting. Peter is good with his of-the-hand character. But as soon as he puts his mask on begins CGI Maguire. Peter when he puts his mask on grows, what 1 foot longer ? And what lame running in the balloon scene. Peppy.

Oh and the villain. Uncle Ben would have played a better villain than the masked marauder. In the comics the villain becomes a monster but in the movie he just remains the same ! Oh but in this movie I am happy that they chose to make him that way because with this type of stupid CGI he would have made another of those Hulk thingies.

But the worst part of the film are the fights. Booorrriiinnnngg. Not one fight did I like and everytime a fight begins the audience with which I was in the theatre started booing after the second half.

How could they just do so ? So injust. And they totally changed the beginning from the original comic. Peter actually meets Doc Ock in the first part .But where was he . O yeah in the second one. Now where will they incorporate HIM ?

Everytime I watched the movie I hoped that its sequel would alter Spidey's future. But low. After watching the trailer I realised one thing. 99% will be boring stupid and filthy CGI .And for those who are able to recognise it will be another one in the basket, the waste basket.

Well we'll just hope for the best, and pray they follow atleast some part of the original comics, shall we ?",Spider-Man
3402,2.0,Woefully wet web-slinging,5 May 2002,1,2,"After all the hype I was amazed at how poor this movie was. I don't know why, but I couldn't bring myself to care about anyone in the movie and so i didn't get involved in the plot lines. The special effects were awesome, but to an extent I think I've come to expect that and I think the days when a movie can survive just on it's special effects are over. I can't say I'm a great comic book fan, but the Batman movies struck me as superior to this one. Some of the problems - Peter Parker suffers a number of horrific losses in the film, but his reactions are so downplayed and wooden - its hard to believe he really gives a damn. MJ was OK but seems so shallow, dating an obnoxious ass presumably because he has a hot car - hard to find much sympathy for her. I think the last straw was (possible spoiler) when Peter's best friend decides that he hates spiderman and is going to seek revenge. The oh-so-obvious set up for a sequel is an insult to the intelligence of the moviegoer. Overall I just wasn't impressed and after all the hype I felt really let down.",Spider-Man
3403,,Daring stunts and special effects galore!,26 August 2004,0,1,"It comes as no surprise that Marvel Comics has produced a full length modern-day feature film of one of the most loved superheroes of all time. My personal favorite - the amazing Spider-man. Following the huge public interest in Superman, Batman and the Incredible Hulk to name but a few, it was only natural that the dexterity and agility of Spider-man hit our silver screens. Peter Parker is the average guy-next-door. He isn't the stud or the icon that our heroes often appear to be, rather he is goofy, rather conflicted and shy. The film explores his difficult time as a bookworm at high school. However with a little help from a radioactive spider, he is soon transformed into a marvelous hero. One who soon realizes that with great power comes great responsibility. The first film laid the platform for the ultimate success of the second, however the first is a better film in many aspects.",Spider-Man
3404,3.0,A Great Idea Predictably Made Mediocre,5 May 2002,0,0,"In the last few years we have seen a number of fictional ""institutions"" destroyed by Hollywood (or its agents) for commercial gain. We start with originals like Star Wars, continue with re-makes like Oceans 11 and end the 'sell-out' season with ""Spider-Man"".

This movie is for people who don't want to think or to encounter challenging characters/situations while sitting eating there popped corn.

Everything about this movie is bland and homogenized to the point of lacing any impact what-so-ever. Things happen, things even occur, but your investment in the people (characters) involved is minimal : everyone is a complete cliche - Parker : the loser nerd (who is too dumb to invent his own web-slingers - like he does in the comic), Mary Jane, the misunderstood tramp next door, Flash, the bully and Harry, the rich kid who doesn't want to be rich.

All these characters are just flat, cardboard cut-outs that are propped up to facilitate us all getting to the next movie. Weak. When your movie is nothing but a set-up for the sequel with a bunch of characters no one cares about...what then?

Well then --- EFFECTS. Yes, Spiderman swoops and crawls believably and leaps less-believably and --- WHO CARES? Spiderman should never be an effects movie. It can't hold it's own against Star Wars, LOTR or even The Matrix. It only has ONE TRICK --- this guy is like a spider --- WHOO-hOooooo....

But people will like it for the effects - either because they can not articulate their dissatisfaction or because (as many of us) they are afraid to disagree with popular or peer opinion.

People will fear to say anything against a movie that has such obvious appeal to --- WHO?

Why can't Hollywood make a super-hero movie that is real and that has real people and that is somewhat challenging? Why can't they focus a little more on the psychological and not the effects?

I guess they did and its called ""Unbreakable"".

And speaking of effects --- they are pretty much lame. You view these effects as an outsider - watching another play a video game instead of yourself. The fight scenes are shot in an elevator. The flight scenes are shot in a hanger. It all seems fake and plastic. They did not make it real.

So - to sum up - weak. lame, trash. Not even on the level of X-Men.",Spider-Man
3405,,Arachniphobia,10 May 2002,0,0,"Peter Parker is in the midst of adolescent angst when something strange happens. He turns into a spider. Instead of finding this fact worrisome, he sews himself a costume and starts to swing.

Tobey McGuire is about the only actor around who could pull off this high-wire act. He's got the right amount of boyish charm and childish enthusiasm. He looks just dorky enough in glasses and without them he looks like a 1950's All-American boy. His crush on M.J.(Kirsten Dunst) is palpable, even if Dunst lacks charisma, McGuire takes moondog to a new level.

The first half of this film is interesting as Peter discovers, and masters his powers. But what follows, with Spiderman battling The Green Goblin is stilted and uninspiring. Willam Defoe, a fine actor, was a bit too intense as Spiderman's arch nemesis. He needed to have a little less of a problem embracing his evil side. It would have made it a lot more fun, if he just let loose, and played it more for laughs. James Franco, so wonderful as James Dean, is positively enervated as Parker's wealthy friend. The special effects were cheesy and cartoonish, which suited the subject matter, but with each new film of this sort a certain amount of computer magic is expected. It was passable, but if you notice it, chances are that it isn't doing the job.

There were some funny moments as Peter enters a wrestling match, seemingly outmatched by Bone Saw McGraw (Randy Poffo). But it is J.K. Simmons as J. Jonah Jameson, the cigar-chomping editor, who steals every scene he's in. The words comic book implies humor, but more often than not there isn't much that is comical about these films. J. K. Simmons, shedding his Nazi persona from ""Oz"", looked like he was having a bit of fun. So did I.",Spider-Man
3406,10.0,Go see it!,3 May 2002,0,0,"Well, after my two year wait for the release of this movie, I finally got my chance to see the final product. Although there was a bit of modernization of the original origin, that is consistent with the trend in comics. What was true was the plight of Peter Parker as a person upon whom herohood was unwittingly thrust. I would have cast MJ with a different actress, but Toby was Peter! The special effects were all that I expected and more. More than any previous attempt, I felt like an actual comic book saga had come to life. Kudos! The major awards will pass this one over, but for entertainment value, I highly recommend this movie.",Spider-Man
3407,,This was a pretty good representation of the comic book hero.,12 December 2003,0,0,This was a fun movie to watch...although not what I would consider an award winner. Spiderman was not my favorite superhero when growing up; he just seemed too smart mouthed. The movie character was well played by Toby McGuire...he made his smart comments seem more reasonable. Some people have reviewed this genre of movies a little too harshly (in my opinion). Remember how hokey the comic books were...these movies have to transform these characters into something that would be entertaining to adults as well a children. I think Spiderman was entertaining...worth renting and watching on a cold Winter's night.,Spider-Man
3408,10.0,Still the Best Origin Story for Parker,24 May 2020,0,1,"Spider-Man may play out like a slow drama, but that does not mean it is not exciting. As stated above, the sequences in which Parker discovers his new powers and tests them for himself prove to be particularly entertaining, although some skills seem to be mastered way too quickly (his fast reflexes saving MJ and her food is almost corny). It is also very interesting how the movie employs a montage to combine action sequences with an explanation of how Parker is able to get such good photographs of himself fighting crime. The action sequences between Spider-Man and the Green Goblin are fine overall, but the Goblin is honestly an underwhelming villain in this movie. Early in the movie the writer quickly throws in a reason for his insanity (one side effect of the performance enhancers is literally ""insanity"" according to one of Osborn's employees) and his plan to join with Spider-Man to - uh, wreak havoc? - is very poorly explained.

Raimi's Spider-Man proves to be an entertaining drama that does not overplay its use of comedy. There is a great balance between the drama, humor, and action in this movie, making it a great experience for all ages and a visually remarkable movie.

10/10",Spider-Man
3409,7.0,I'm Torn,26 June 2006,0,1,"I did like this film, I though it was cleverly made and well done. My problem was with the actors. I thought the casting of Aunt May was superb, she was what I expected of her, as was the green goblin, however, Tobey McGuire and Kirsten Dunst as the leads? I don't think so. I'd always imagined Peter Parker as butch but sweet-centred, McGuire was far too sensitive, however, I do think that he played it well, creating Parker that way, I just feel he was the wrong type for the role. Again, Kirsten Dunst was a strange choice I feel, she portrayed Mary-Jane as very needy and desperate, and on a more personal level, I didn't think she was really pretty enough to play her either. Howver, it was a well done film and worth a watch on a rainy afternoon.",Spider-Man
3410,8.0,Better Than Darkman,25 May 2002,0,0,"Upon hearing that Sam ""Xena"" Raimi was directing the big screen treatment of Spider Hyphen Man, I was shocked. Of course I loved the Evil Dead series, but everything he's done since then has bit the big one. However I really did enjoy Spider Hyphen Man. It had some amazing action sequences and an okay plot which is all you can really ask for in a big summer movie. As for Mary Jane though, I just don't get why people think you have to be a damn supermodel to be in a movie like this. She was fine. Before I go I do have to vent two gripes...One, the CG used in certain scenes (i.e. when Peter goes after the robber) was a little too XBOX for me. And two, Mary Jane is a tramp! I lost count of how many boyfriens she mowed through. Overall though, very fun.",Spider-Man
3411,10.0,Awesome!,19 May 2002,0,0,"I admit that I never read the comic books, and I probably only saw an episode or two of the cartoon, but I absolutely loved this movie! I thought the best parts were the special effects and some of the camera shots. The cast all did a fantastic job, but I especially loved Toby Maguire, Willem Dafoe, and Kirsten Dunst. I thought the story was pretty good. Usually, I really don't like superhero films that much, but I was glued to the screen during this one. I was so thirsty, but I sat there for the entire movie and suffered because I didn't want to miss anything. I highly recommend it to everyone.",Spider-Man
3412,4.0,Spoilers galore,9 May 2002,0,0,"It's really too bad. You'd think the stage would have been set for an outstanding comic book romp. Good, solid cast; direction of Sam Raimi, all brought together by the everlasting appeal of Spider Man; the fearlessly cheesy, noble alter-ego of nice guy geek Peter Parker. But for some reason, it hasn't gelled.

The basic story covers Spider-Man's origin and his first battle with his first big super evil bad guy. Oh, and he falls in love too. `Spider-Man's' problem isn't the story. A movie is never so much about its story as it is how it tells its story. And this movie tells its story with cheesy dialogue, one heap of clichés and some sketchy effects.

When the side effects of the gas that transforms Willem Dafoe into the Green Goblin are being described, the list terminates with an `iSaNiTy!' so ominous that Adam West would be jealous. And, my God, who the Hell had the idea that they should start calling May Jane' M.J.' (Forgive me if that's what they call her in the comic book.) My name is Alastair, and there are only certain people who can get away with calling me Al. Very few, at that. Peter Parker, being the shy geek that he is, wouldn't be one of them. He should call Mary Jane `Mary Jane' because he's polite and timid and that's just what he'd call her. Plus, they aren't on colloquial enough terms for that. It just sounds phony. As it did whenever anyone else said it, with the exception of a carload of Mary Jane's friends. The intense confrontations between Spiderman and the Green Goblin produce some pretty hard-hitting lines. `Goblin, what have you done!?'; and the Green Goblin's rendition of `The Itsy-Bitsy Spider' are just a few bites of cheese you'll find. Oh, and after Harry thinks Spider-Man has ruthlessly killed his father, not realizing his father was the Green Goblin, `Spider-Man will pay' he assures repeatedly. Geeze. There's more than all of this. Much, much more. I should have taken a notebook to the theater.

The script may be a downer, but it's the clichés that kill it. For example, Peter goes back to meet uncle Ben after he's been to the `library.' How many times have we seen someone in a movie instantly force their way to the front of a crowd surrounding a crime scene? Then, shocking tragedy awaits... well, maybe not all that shocking. Earlier on, there's the scene where dude in charge of the wrestling match refuses to give Peter his money promised for the victor. `It's not my problem,' he tells him. (That's not an exact quote. I don't remember the line, perhaps because the line wasn't as great as it thought it was.) So a few minutes later, a burglar steals the money, runs down the hall and Peter doesn't stop him. Buddy from the desk asks Peter why he didn't stop him. Peter repeats the same line. Oh, the poetic justice of it all! And the whole `With great power comes great responsibility.' Ok, we get it. You don't have to keep ramming it down our throats. There are a lot of things in `Spider-Man' that could go unsaid. Not a lot of innovation went into this movie. The story could have been dealt with more originally.

We haven't seen anything like the Green Goblin's death before, have we? Peter's revelation that the Goblin is business tycoon and father of his best friend and roommate Harry, Norman Orbson sure hits home (right.) And then his hand grasps upwards through that wall and they share a poignant final moment. It's just sooooooooooo dramatic. Not a lot of innovation went into this movie. The story could have been dealt with MUCH more originally.

I didn't have a lot of complaints about the performances. Tobey Maguire was perfect for the lead roll, much better than, shutter, Freddie Prinze Junior would have been. Parker is a geek and so is Maguire. But they're both cool geeks. I usually like Willem Dafoe, here is no exception, even if he wasn't always able to render the insane bantering of his surprisingly two-dimensional character plausible (one situation, however, where he coped especially well were the difficult scenes of his dueling personalities.) Dunst was very pleasing and dealt with the script the best of all (maybe because she didn't have to say M.J.) And J.K. Simmons as J. Jonah Jameson seems to have flown in straight from the campy cartoon, in a good way. It's too bad that with all of these characters in the right place, the rest of the movie couldn't have been better.

`Spider-Man' couldn't decide whether to be totally cornball or to go for the drama. `X-Men' was shamelessly cheesy, and for that I enjoyed it a lot more.

The special effects are, if anything, a little rough around the edges. He might be a super-hero, but Spider-Man isn't in outer space. As a consequence, there's still gravity. Then why does it seem like he's flying half of the time? Maybe it's some aerodynamic mystery like the bumblebee. Other effects are, well, all to obviously effects.

But the thing that bothers me the most is that they could have done something really great with this movie, and it would have made just as much money, so why not bother?

But who cares what I think, really? I've never really read the comic book much. I just watched the cartoon and looked at some of the cards when I was a kid. If the fans of the book like it, that's what really matters. Although it doesn't sound like some of them are too pleased. I gave this movie a zero. In actuality, I'd give it a four; but a lot more people gave it a ten than should have and now it's in the top 250. Come on, this movie is not better than `The French Connection.'",Spider-Man
3413,10.0,The best comic book movie to date,4 May 2002,0,0,"There has never been a better movie based on a comic book, I must say. Sam Raimi and his cast have perfectly captured the spirit and movements of Spider-Man. If you're a big fan of Raimi or Marvel comics look for the cameo appearances by Ted Raimi, Bruce Campbell and Stan ""The Man"" Lee. Tobey Maguire has proven to me that he is more than just a drama kind of guy, as he was excellent in this sci-fi/action/drama. Kirsten Dunst was better than I thought she would be as Mary Jane, and Willem Dafoe is probably the greatest villain actor in Hollywood. GO SEE SPIDER-MAN!!!",Spider-Man
3414,1.0,Awful story...,12 May 2002,1,4,"This movie was horrible... there was no story to it! The special effects vary in quality from scene to scene. Overall, I was completely bored with this effort. Why are so many people going to see this garbage? Further proof of the dumbing down factor in America.",Spider-Man
3415,7.0,One small step for X-Men. One giant leap for Spider Man.,7 May 2002,0,0,"This is the second time I write a review about Spider Man. The first

one did not reach their data-base on May 3rd. Spider Man is a

great film, everything is great except the screenplay. The

screenplay fills the movie with cliches, but enjoyable cliches. In

my case I think the script is the weakest part of the film. Spider

Man is better than X-Men which I did not expect because X-Men

was terrific. But Spider Man is the best movie of the year. Our next

topic: Star Wars Episode II: The Attack of the Clones.",Spider-Man
3416,10.0,This is one of the best movies made in a LONG time...,25 May 2002,0,0,"I'll say it again: This is one of the best movies made in a LONG, LONG time. Spider-Man has broken practically every box-office record, and unlike the reprehensible Titanic and the recently released Attack of the Clones, it has done so not because of media hype but because it is a genuinely great film in every respect.

I'm not going to bore you with long descriptions of what I thought were the strengths and weakness of this movie. Instead, I'm going to provide you with some practical advice that will help you decide whether or not you should see this movie.

In general, I have noticed that there are three types of people who REALLY did not like this film and regret paying money to see it:

1) People who believe movies like Batman, Superman and Lord of the Rings (movies that require imagination) are childish nonsense, and cannot take such movies seriously. My parent's were born in India and they pretty much fall into this category. All they are interested in seeing are Indian movies, which are basically poorly acted soap operas. Don't bother taking very young children (7 or younger) to see this film. I've already watched it three times, and each time I noticed that most of the younger kids in the audience did not have the patience to sit through the film, let alone appreciate it.

2) People who are so cynical and jaded that any movie that does not feature sex or drugs, and that actually tries to promote moral values like loyalty, self-sacrifice and responsibility, are automatically thrown into the ""simplistic crap"" category.

3) People who cannot stand traditional romance and prefer the usual ""We've just met, let's sleep with each other"" relationships featured in more ""complicated"" movies.

If you don't think you belong to any three of these categories - enjoy!",Spider-Man
3417,10.0,Radical Feminist will hate this movie......,3 June 2002,0,0,"I just wanted to let all women know that Spider-Man is a superb movie, and for all normal, non-radical women it will be a very enjoyable experience. However, if you are a radical feminist who gets whipped up into a state of rage whenever you see a movie where a female character is saved by a male character - and that male character is not a lazy, immoral jerk - then don't bother because your not going to like this movie.

Let me assure all women right now that neither Spider-Man nor any other super-hero movie are a conspiracy to oppress women, as some people who have written comments on this web site have suggested. (You'll know the comments I'm talking about when you see them). Like I said, some people see conspiracies everywhere, and some people just hate any movie that promotes morality of any kind.

I highly recommend this movie to all women, who I hope will judge for themselves whether this movie is offensive to them, and not let radical feminists judge it for them.",Spider-Man
3418,8.0,BAD...REALLY BAD!!!!!!!!,23 June 2003,1,3,"This movie was so lame. I thought it was going to be really good but when I saw it, I wanted to pull my hair out, The acting is what killed the movie, Tobey and kirsten dunst were really bad, This isnt the kinda movie for Tobey, he needs to stick with those stupid drama's and kirsten dunst needs to take more acting lessons. If people think spider-man 2 will be better then the first, dream on, if they stick with these actors, then the movie shouldnt even be released. Kinda sad when so many people go and see a stupid movie like this",Spider-Man
3419,,A kickass ride!,19 July 2002,0,0,"I have seen the movie only twice, but it always kept me on the edge of my seat. It brought the year 2002 in a perfect 3D image. The visual effects were awesome. The cast was great and it will keep you coming back for more. Everyone was in awe at the theater I went to. Applause filled the theater when the movie was done. That's how great the movie was!",Spider-Man
3420,,Pure hype.,22 October 2002,0,0,"I totally did NOT enjoy this pale, almost boring film. What was the hype all about?? Note, the best superhero flim is still Batman Returns, dark, sinister an big fun. This is Cola light folks, dont believe the hype!! It´s deserves a straight to video treatment, or better yet, straight to Tv treatment.",Spider-Man
